id,value,feed_id,created_at,lat,lon,ele
0FVCXDQQFY9SBRMXA8TWMAFA8W,16,3047082,2025-03-31 12:59:34 UTC,,,
0FVCXDS8F0BK5MXRWQHYHBHTTK,16,3047082,2025-03-31 12:59:39 UTC,,,
0FVCXDTSKPCTYFCMDAP4S0YDSG,19,3047082,2025-03-31 12:59:44 UTC,,,
0FVCXDWAJ08GSRFT5YBNC6ST4D,11,3047082,2025-03-31 12:59:49 UTC,,,
0FVCXDXVKG02MJPDQYKB40PBEG,18,3047082,2025-03-31 12:59:54 UTC,,,
0FVCXDZCHXKW5ZJRT1S6S21GY6,18,3047082,2025-03-31 12:59:59 UTC,,,
0FVCXE0XG21T3GD60FBST93VDZ,20,3047082,2025-03-31 13:00:04 UTC,,,
0FVCXE2ER6AH8M8T0ME2GTDJP7,13,3047082,2025-03-31 13:00:09 UTC,,,
0FVCXE3ZM8KYDR6K61JYR41B9Y,10,3047082,2025-03-31 13:00:14 UTC,,,
0FVCXE5GNXB5C8D2F63HD2P86R,14,3047082,2025-03-31 13:00:19 UTC,,,
0FVCXE71N0X7N3TQEN7Z47H9NW,20,3047082,2025-03-31 13:00:24 UTC,,,
0FVCXE8JN6Q484A8Y5RMA7WP3K,19,3047082,2025-03-31 13:00:29 UTC,,,
0FVCXEA3T7AX8QFT5R9HZQ3RP2,13,3047082,2025-03-31 13:00:34 UTC,,,
0FVCXEBMN1RCZJJER590VV305C,19,3047082,2025-03-31 13:00:39 UTC,,,
0FVCXED5Q5ZTGYB8QWVGD00X8P,14,3047082,2025-03-31 13:00:44 UTC,,,
0FVCXEEPRX9FRGQV33MTQKN0R3,16,3047082,2025-03-31 13:00:49 UTC,,,
0FVCXEG7PA150V0YPACMK4899G,13,3047082,2025-03-31 13:00:54 UTC,,,
0FVCXEHRMC87PT18ST11AA6ZYX,20,3047082,2025-03-31 13:00:59 UTC,,,
0FVCXEKA9CD0WWBMCMV2BQXVNM,17,3047082,2025-03-31 13:01:04 UTC,,,
0FVCXEMVES13E8TM7DEA21SRQ3,14,3047082,2025-03-31 13:01:09 UTC,,,
0FVCXEPBR5EHS0PCM02C7W277J,18,3047082,2025-03-31 13:01:14 UTC,,,
0FVCXEQWS7KP2MMVBVHPBC06R0,16,3047082,2025-03-31 13:01:19 UTC,,,
0FVCXESDRACF93F9EXF4ARXNDG,16,3047082,2025-03-31 13:01:24 UTC,,,
0FVCXETYS5VZ30BN610F44K5RJ,14,3047082,2025-03-31 13:01:29 UTC,,,
0FVCXEWFV22FDAW1CYNC6J4E4B,14,3047082,2025-03-31 13:01:34 UTC,,,
0FVCXEY0XD080RGMD9RRJH2F8Q,13,3047082,2025-03-31 13:01:39 UTC,,,
0FVCXEZHYK12DK4PXBXAWMS78S,20,3047082,2025-03-31 13:01:44 UTC,,,
0FVCXF12YTB0F2Z8XZDHS5WVJR,11,3047082,2025-03-31 13:01:49 UTC,,,
0FVCXF2KWGR3YTMJMPQQKR6A4A,18,3047082,2025-03-31 13:01:54 UTC,,,
0FVCXF44Z5V4P9HXPNKAVXK2TW,14,3047082,2025-03-31 13:01:59 UTC,,,
0FVCXF5NZZTNS8WEA3JGGTWM61,15,3047082,2025-03-31 13:02:04 UTC,,,
0FVD0N23G0D5CR13B494HG3H5K,16,3047082,2025-03-31 16:00:08 UTC,,,
0FVD0N3MBZQZ1M2T7P78AX7FKF,14,3047082,2025-03-31 16:00:13 UTC,,,
0FVD0N55EDN43C2DKQFM82ZVF9,10,3047082,2025-03-31 16:00:18 UTC,,,
0FVD0N6QEKDZ71Z7SDWDH6PSG7,13,3047082,2025-03-31 16:00:23 UTC,,,
0FVD0N87FM0NW8T29K8JZ1J5J8,10,3047082,2025-03-31 16:00:28 UTC,,,
0FVD0N9RJSVA4FHXMKHTKQF3MZ,15,3047082,2025-03-31 16:00:33 UTC,,,
0FVD0NBCB8NA5NTNDKYBD5EJ85,20,3047082,2025-03-31 16:00:38 UTC,,,
0FVD0NCZFX04S4VSKQYC03KAEF,14,3047082,2025-03-31 16:00:44 UTC,,,
0FVD0NFFXWF351B3GMSXBSQH2J,11,3047082,2025-03-31 16:00:52 UTC,,,
0FVD0PR6M8N6QF5RPAJ259PQF2,20,3047082,2025-03-31 16:03:05 UTC,,,
0FVD0PSW5GWJHE64DXFXHVP7AY,11,3047082,2025-03-31 16:03:11 UTC,,,
0FVD0PV8VDZZ2911JJFQ0HJBY1,19,3047082,2025-03-31 16:03:15 UTC,,,
0FVD0PWSX3PW20KJ98W6DRF2A1,17,3047082,2025-03-31 16:03:20 UTC,,,
0FVD0PYARQCZ2NQJXF6JWG0DT1,12,3047082,2025-03-31 16:03:25 UTC,,,
0FVD0PZVWSP1CC3T58JFZHFY5A,14,3047082,2025-03-31 16:03:30 UTC,,,
0FVD0Q1D038M7JDG7JZF7212KW,12,3047082,2025-03-31 16:03:35 UTC,,,
0FVD0Q39XAFD3PY2JFTQP1WBV2,16,3047082,2025-03-31 16:03:42 UTC,,,
0FVD0Q4FKZMPC4C4BCQ6EZPSEZ,18,3047082,2025-03-31 16:03:46 UTC,,,
0FVD0Q5ZWE5Z25851477EERQJV,14,3047082,2025-03-31 16:03:51 UTC,,,
0FVD0Q7JH5CARB1DC4H1ZG9YC5,19,3047082,2025-03-31 16:03:56 UTC,,,
0FVD0Q91WBSCW5SKSK3BWXSXSM,15,3047082,2025-03-31 16:04:01 UTC,,,
0FVD0QAK0977CH6895JSX0VQAY,13,3047082,2025-03-31 16:04:06 UTC,,,
0FVD0QC3W8Q34E6N57TQS6RZTF,19,3047082,2025-03-31 16:04:11 UTC,,,
0FVD0QDMVJA6DVEKSWHSN0DBD4,14,3047082,2025-03-31 16:04:16 UTC,,,
0FVD0QF5XNG8BYYJHTS2CYAZH8,15,3047082,2025-03-31 16:04:21 UTC,,,
0FVD0QGPTAZKWX6MZKQ33V37KP,19,3047082,2025-03-31 16:04:26 UTC,,,
0FVD0QJ7Z66J6JBF5B0GC0X834,19,3047082,2025-03-31 16:04:31 UTC,,,
0FVD0QKRVATK4P4AWCVBRJQPDF,17,3047082,2025-03-31 16:04:36 UTC,,,
0FVD0QNA1K94ZJZSJHHM4BJRJN,11,3047082,2025-03-31 16:04:41 UTC,,,
0FVD0QPXQGFSN2PJJJ6053D4P1,14,3047082,2025-03-31 16:04:46 UTC,,,
0FVD0QRBRSNC9XFXB2P00HH4YE,18,3047082,2025-03-31 16:04:51 UTC,,,
0FVD0W8BQBBGZXDMNVZS296A9C,18,3047082,2025-03-31 16:12:43 UTC,,,
0FVD0W9WJ2B9Q26VT1356K50PN,20,3047082,2025-03-31 16:12:48 UTC,,,
0FVD0WBBQFW5BP46QZ28ZGXMVX,14,3047082,2025-03-31 16:12:52 UTC,,,
0FVD0WCVTB7VK8YW5MFR0DFBZJ,20,3047082,2025-03-31 16:12:57 UTC,,,
0FVD0WECV8XPGYK3498EVE4AR3,14,3047082,2025-03-31 16:13:02 UTC,,,
0FVD0WH84B3RP1RQMKH1DHHGT9,13,3047082,2025-03-31 16:13:12 UTC,,,
0FVD0WHN683E49FNT8TQYQ9RGQ,15,3047082,2025-03-31 16:13:13 UTC,,,
0FVD0WJZR5DVJ7PECAVFPTHEXW,13,3047082,2025-03-31 16:13:17 UTC,,,
0FVD0WMH8TH693KJG3A9D0DS05,12,3047082,2025-03-31 16:13:22 UTC,,,
0FVD0WP1SX9Z5NWNYWQTGMAP9W,18,3047082,2025-03-31 16:13:27 UTC,,,
0FVD0WQK1B1R4QQ50DBW56N6YF,12,3047082,2025-03-31 16:13:32 UTC,,,
0FVD0WS41MZSBBX9JK5P5DXWCA,13,3047082,2025-03-31 16:13:37 UTC,,,
0FVD0WTNDPMC2E6G5JXHYCBECD,19,3047082,2025-03-31 16:13:43 UTC,,,
0FVD0WW8QZZNMHBK7Q9KZR7J13,10,3047082,2025-03-31 16:13:48 UTC,,,
0FVD0WXQD50JT6C9VG1CY43WZM,18,3047082,2025-03-31 16:13:53 UTC,,,
0FVD0WZ7SNFSQKQWW7WTBBN8DA,15,3047082,2025-03-31 16:13:58 UTC,,,
0FVD0X1Y0E7XFPKHM2K3JNZS5Y,16,3047082,2025-03-31 16:14:06 UTC,,,
0FVD0X29V7VQH1MCW4RV5RD5BP,11,3047082,2025-03-31 16:14:08 UTC,,,
0FVD0X3TVZRRF0FAX08SGPBS3V,11,3047082,2025-03-31 16:14:13 UTC,,,
0FVD0X5C38HHGDNER1DZ0J7GYX,11,3047082,2025-03-31 16:14:18 UTC,,,
0FVD0X6XF3J62QHQV6AZ1NVN2A,13,3047082,2025-03-31 16:14:23 UTC,,,
0FVD0X8E2NNM84CANAQ6W1NVMF,13,3047082,2025-03-31 16:14:28 UTC,,,
0FVD0X9Z5069JT1GKJJTMCQTHS,15,3047082,2025-03-31 16:14:33 UTC,,,
0FVD0XBP38Y87GZ0T6E8ACQNTB,19,3047082,2025-03-31 16:14:38 UTC,,,
0FVD0XD178WTZWDEMVKHR9AG56,13,3047082,2025-03-31 16:14:43 UTC,,,
0FVD0XEJCHQND051N097M7A66T,10,3047082,2025-03-31 16:14:48 UTC,,,
0FVD0XG3EBQJYR2N33VBRFC9N8,19,3047082,2025-03-31 16:14:53 UTC,,,
0FVD0XHMCPJCE185V8RJAR7691,12,3047082,2025-03-31 16:14:58 UTC,,,
0FVD12Y459STJTVTXZ1XSK2XP7,32,3047082,2025-03-31 16:24:23 UTC,,,
0FVD12Z1GVTFMA75Q31MV5TB7N,26,3047082,2025-03-31 16:24:26 UTC,,,
0FVD12ZYQXJY1K7BCSFRTM6SZZ,27,3047082,2025-03-31 16:24:29 UTC,,,
0FVD130W9SJK3896JGB2X06JFQ,50,3047082,2025-03-31 16:24:32 UTC,,,
0FVD131SRQ11SZEHG2Y8YNQ67X,44,3047082,2025-03-31 16:24:35 UTC,,,
0FVD132Q62R4ZETP8SXEMJT6PT,28,3047082,2025-03-31 16:24:38 UTC,,,
0FVD133MKY6V82YTP0WV9SDC4B,34,3047082,2025-03-31 16:24:41 UTC,,,
0FVD134HX7EW6MSDJZ0QD9QKT9,14,3047082,2025-03-31 16:24:44 UTC,,,
0FVD135FG36H29D63BYSMW5C9Y,12,3047082,2025-03-31 16:24:47 UTC,,,
0FVD136CV4J76JHW29HPGRRFVN,16,3047082,2025-03-31 16:24:50 UTC,,,
0FVD137A7R6SZXBK7PWE3ZSNC8,36,3047082,2025-03-31 16:24:53 UTC,,,
0FVD1387KANHN62TNBRP6GY9HC,17,3047082,2025-03-31 16:24:56 UTC,,,
0FVD13951FATJ7PRC9GRAX8SV4,36,3047082,2025-03-31 16:24:59 UTC,,,
0FVD13A2MDPT2KATPXGXYDJNWR,38,3047082,2025-03-31 16:25:02 UTC,,,
0FVD13AZT4NV4ZTZKRFHGQES4Z,17,3047082,2025-03-31 16:25:05 UTC,,,
0FVD13BXD6Z8GERAQ9TJJ7XEXF,50,3047082,2025-03-31 16:25:08 UTC,,,
0FVD13CTVAAYRGFD346PRVGCS2,20,3047082,2025-03-31 16:25:11 UTC,,,
0FVD13DR99WNJGEAZKT664YC4V,10,3047082,2025-03-31 16:25:14 UTC,,,
0FVD13ENJGTMEKE70AAHTFWFY7,12,3047082,2025-03-31 16:25:17 UTC,,,
0FVD13FK129RR9SEKC2EA6X20G,37,3047082,2025-03-31 16:25:20 UTC,,,
0FVD13GGED4KV1BA6HTSBER8KQ,13,3047082,2025-03-31 16:25:23 UTC,,,
0FVD146P05SVWCGZXP4KAPHVHQ,35,3047082,2025-03-31 16:26:36 UTC,,,
0FVD147X289H3MTXH9T266EPK2,16,3047082,2025-03-31 16:26:40 UTC,,,
0FVD1494KENQAVT3C1PTH1TF31,44,3047082,2025-03-31 16:26:44 UTC,,,
0FVD14ABEQXBMJVSM8A7DHT8H1,35,3047082,2025-03-31 16:26:48 UTC,,,
0FVD14BJSZRF6CGZF2FA6GN460,26,3047082,2025-03-31 16:26:52 UTC,,,
0FVD14CSVW1RJB62KFFEFXFZXV,21,3047082,2025-03-31 16:26:56 UTC,,,
0FVD14E14MNZ6P3ZGQRY0AMB6S,42,3047082,2025-03-31 16:27:00 UTC,,,
0FVD14F88J49ED2ZPH1ZF30XTC,21,3047082,2025-03-31 16:27:04 UTC,,,
0FVD14GFD4AQCZE405EXXY5XG6,30,3047082,2025-03-31 16:27:08 UTC,,,
0FVD14HPT5TNF0G2PQ3RVFP08P,22,3047082,2025-03-31 16:27:12 UTC,,,
0FVD14JY0DSWW04BEZ74E1XF5N,43,3047082,2025-03-31 16:27:16 UTC,,,
0FVD14M5P8SHG6CFB60YJX53RG,24,3047082,2025-03-31 16:27:20 UTC,,,
0FVD14NCC03HVYA1CBS6WGZ3BQ,33,3047082,2025-03-31 16:27:24 UTC,,,
0FVD14PN3DYB0DEK2K9E1B7RWQ,16,3047082,2025-03-31 16:27:28 UTC,,,
0FVD14QTSNPKG2YMWKPY7G6Z4H,50,3047082,2025-03-31 16:27:32 UTC,,,
0FVD14S1VYMM1BT7W1Y3K8JB01,30,3047082,2025-03-31 16:27:36 UTC,,,
0FVD14T9ARG29RTXWHQYMQEX55,15,3047082,2025-03-31 16:27:40 UTC,,,
0FVD14VGAB21B9EA9066H9FG52,21,3047082,2025-03-31 16:27:44 UTC,,,
0FVD14WQSZ7G0BNAKZRPEQR5HA,45,3047082,2025-03-31 16:27:48 UTC,,,
0FVD14XYWY0146KASPFQY4EQN2,41,3047082,2025-03-31 16:27:52 UTC,,,
0FVD14Z61R7E8KM520DWXJXMZP,14,3047082,2025-03-31 16:27:56 UTC,,,
0FVD150DENBWT3PKMRF8E7PT71,42,3047082,2025-03-31 16:28:00 UTC,,,
0FVD151MHX96F75JYFY33SWDZ6,23,3047082,2025-03-31 16:28:04 UTC,,,
0FVD152W447VBT09WSQD4S1WXQ,41,3047082,2025-03-31 16:28:08 UTC,,,
0FVD15437B78NZDPRS70SJ2XVY,33,3047082,2025-03-31 16:28:12 UTC,,,
0FVD155A44W7BRW7JRW8KRTJ6Z,18,3047082,2025-03-31 16:28:16 UTC,,,
0FVD156HG8X3Z9FV1130TT2X9B,27,3047082,2025-03-31 16:28:20 UTC,,,
0FVD157RQXPKHTXJ9VT230K565,10,3047082,2025-03-31 16:28:24 UTC,,,
0FVD15900YE6SG8EMX0JGTAD3R,41,3047082,2025-03-31 16:28:28 UTC,,,
0FVD15AAA095RPZSR2692JJ92G,35,3047082,2025-03-31 16:28:33 UTC,,,
0FVD15BE5W629FV6X80B71FW75,45,3047082,2025-03-31 16:28:36 UTC,,,
0FVD15CNNJC0G9H1M13TAZ484A,39,3047082,2025-03-31 16:28:40 UTC,,,
0FVD15DX0PCV3PJWWRVF2T3EDM,49,3047082,2025-03-31 16:28:44 UTC,,,
0FVD15F46BHBQ8MQ1EA9GJ0ZDR,12,3047082,2025-03-31 16:28:48 UTC,,,
0FVD15GB8WSF6E16SVFH36609K,26,3047082,2025-03-31 16:28:52 UTC,,,
0FVD15HJFARWKQ9BVQE8QEKS8N,43,3047082,2025-03-31 16:28:56 UTC,,,
0FVD15JSNJDF9KV6PJ3N2MVRZC,28,3047082,2025-03-31 16:29:00 UTC,,,
0FVD15M0Z5MRHGF622CWS7TESB,35,3047082,2025-03-31 16:29:04 UTC,,,
0FVD15N8143Y9AV77FHY2J83A6,21,3047082,2025-03-31 16:29:08 UTC,,,
0FVD15PFGGD8ZGZKNJN8BYCHG0,45,3047082,2025-03-31 16:29:13 UTC,,,
0FVD15QPD3NKHHE7GAYWT0XV04,14,3047082,2025-03-31 16:29:17 UTC,,,
0FVD15RXRHD50YTNZXEV1ST2XD,38,3047082,2025-03-31 16:29:21 UTC,,,
0FVD15T4T8RJH54M8V25C0S4W0,29,3047082,2025-03-31 16:29:25 UTC,,,
0FVD15VBY9MHRR1SZXHWZ7ZZN3,22,3047082,2025-03-31 16:29:29 UTC,,,
0FVD15WK7MAT84PKVZCV1SXPCG,18,3047082,2025-03-31 16:29:33 UTC,,,
0FVD15XTCZ76GPPQW64YKVYRKS,27,3047082,2025-03-31 16:29:37 UTC,,,
0FVD15Z1SJP5Q17NV28AKH3R80,33,3047082,2025-03-31 16:29:41 UTC,,,
0FVD1608XKKX32VVVKJ0RM3RG7,18,3047082,2025-03-31 16:29:45 UTC,,,
0FVD161G67Q13XVTG3KV338PYN,17,3047082,2025-03-31 16:29:49 UTC,,,
0FVD162QR439E3VE3MKE9VHHJD,18,3047082,2025-03-31 16:29:53 UTC,,,
0FVD163YQN8F9DCYTH03YTQMTH,13,3047082,2025-03-31 16:29:57 UTC,,,
